,id,x,y,uwp,pbg,base,trade,ixexcx,ix
800,800,-9.938334988205266,48.71216376153691,D100534-6,100,,Ni Va,{-3}(941+4)[92A6],-3
801,801,27.43519965372725,52.20915867747187,D410567-8,323,S,Ni,{-3}(B40+0)[52A3],-3
802,802,-2.386739213300504,74.02395884169468,B300998-C,202,NS,Hi In Na Va,{+5}(789-2)[BE1E],5
803,803,51.63681630867216,56.18709360700147,C8A8148-8,231,,Fl Lo,{-2}(E00+1)[112B],-2
804,804,43.582821676858075,-89.1942865174992,D652500-3,201,S,Ni,{-3}(B40+4)[7217],-3
805,805,-21.866655778287214,67.5565610210259,A434345-E,100,,Lo,{+1}(721+1)[449G],1
806,806,-49.642143141060544,72.59392994356466,E6AA443-8,132,,Fl Ni,{-3}(B33+1)[2125],-3
807,807,-1.2607993857183253,41.03511969001718,C765666-8,233,S,Ag Ni Ri,{+0}(A54+2)[6648],0
808,808,69.88361265057743,30.580698071801038,A300300-B,120,N,Lo Va,{+1}(721+3)[547B],1
809,809,-7.735648938785045,-35.28350555363438,E699224-5,800,,Lo,{-3}(710-2)[3169],-3
810,810,53.56503419057408,-61.59659614240629,E2018B8-8,922,,Ic Na Va,{-2}(976+3)[6688],-2
811,811,-32.398694368931125,44.66841532747634,C489365-6,613,,Lo,{-2}(C20-1)[1169],-2
812,812,-23.057414588903846,12.031294337520194,E320620-5,502,,De Na Ni Po,{-3}(750-1)[53A9],-3
813,813,20.286284093519157,-21.25521010857203,B331410-C,903,,Ni Po,{+1}(834-2)[157C],1
814,814,70.47782257363988,19.442236984003557,A622666-9,600,,Na Ni,{+0}(853+1)[1619],0
815,815,-47.00268388625977,-38.51281822579607,A100242-E,503,,Lo Va,{+1}(711-3)[138C],1
816,816,-63.03223298033065,-75.21113165029716,C20079B-6,802,,Na Va,{-1}(869-3)[5657],-1
817,817,-20.966474350948694,-93.84024501161339,E453863-5,100,,,{-2}(872+1)[6674],-2
818,818,-44.88145488171842,15.862406918044346,D556400-5,602,S,Ni,{-3}(730+1)[4166],-3
819,819,15.655615398910783,-37.84978429228687,D201524-8,810,S,Ic Ni Va,{-3}(C40-1)[7238],-3
820,820,18.427620227987408,51.728389856756316,B215564-8,203,NS,Ic Ni,{+0}(B44+4)[6575],0
821,821,-46.11704451637713,54.1302298787802,C7A9766-9,520,S,Fl,{+0}(C66+2)[977A],0
822,822,-16.741873513820526,-28.923728162521623,E9C67A6-3,101,,Fl,{-2}(766+2)[5511],-2
823,823,-49.55678923601703,6.162725088196952,E355200-2,603,,Lo,{-3}(610-2)[5141],-3
824,824,39.98064138535873,59.434542044414854,B410598-7,412,,Ni,{-1}(644-2)[5439],-1
825,825,36.428057444628024,-40.828985131945615,B7777AE-A,112,,Ag,{+3}(C6E-3)[2A5C],3
826,826,-50.21108452120018,-47.58027507635656,C55659D-6,202,,Ag Ni,{-1}(645-1)[5459],-1
827,827,-78.32668117686946,48.21705995267411,E224764-4,602,,,{-2}(566+0)[5557],-2
828,828,2.294657331913963,57.97207295344595,B4628AB-6,212,,Ri,{+1}(579+4)[C978],1
829,829,32.77273180373819,34.91918275077095,D412651-7,902,S,Ic Na Ni,{-3}(950+5)[333B],-3
830,830,41.66885427055163,-54.82048366159924,D545430-4,602,S,Ni,{-3}(A30-3)[6158],-3
831,831,57.91019763485923,80.14334888848586,E652148-4,701,,Lo,{-3}(500-3)[3175],-3
832,832,44.20808746761964,82.54845249977522,A230337-E,600,NS,De Lo Po,{+2}(822+0)[155G],2
833,833,65.43504947271128,-20.918242334148474,E533358-5,922,,Lo,{-3}(720-2)[1195],-3
834,834,-39.76371547836217,-58.56744368264024,X520416-1,202,,De Ni Po,{-3}(531+4)[5175],-3
835,835,-47.59255202186827,-62.427864762197416,B453300-8,702,,Lo,{-1}(420+1)[324D],-1
836,836,32.93447116028885,7.241600072511645,C887100-3,530,S,Lo,{-2}(900+4)[1194],-2
837,837,-71.38856333998993,68.35828126487877,C952643-7,402,,Ni,{-2}(650-4)[348B],-2
838,838,-72.36234340477188,-2.021472887983866,A455879-8,104,,,{+0}(675+1)[8866],0
839,839,29.624779237346743,-58.34466148105471,B666557-6,502,NS,Ag Ni,{+1}(642-1)[7644],1
840,840,-9.914718543302126,-22.80175592665725,D3347A9-8,522,S,,{-2}(766-1)[C568],-2
841,841,32.675372456121465,9.948659133833694,B594643-8,124,NS,Ag Ni,{+1}(E54+1)[7774],1
842,842,11.381866312231836,13.756692167230145,A4428BE-8,402,,,{+0}(C74+1)[8848],0
843,843,-11.38374051852178,-96.7626871225012,A221613-C,803,,Na Ni Po,{+1}(D55+3)[577B],1
844,844,24.563922735845956,-69.88896098576451,A220200-B,120,,De Lo Po,{+1}(911+0)[339C],1
845,845,43.58487442881667,35.94223316556644,C667957-6,820,S,Hi,{+0}(68B+0)[E937],0
846,846,-72.80243019336359,-49.994719468595484,D453688-7,300,,Ni,{-3}(A52+3)[A348],-3
847,847,-1.9746435302736787,-13.014783956738896,C000000-9,022,,As Ba Va,{-1}(D00+0)[1111],-1
848,848,-36.415030760543644,-21.23201505511263,C6BA846-A,632,,Fl,{+1}(C75-3)[8977],1
849,849,-10.98034438789095,-84.02384360968902,B100567-9,102,NS,Ni Va,{+1}(B44-2)[167A],1
850,850,-2.8572526031219514,47.31130245746069,C594677-7,902,S,Ag Ni,{-1}(752+0)[5519],-1
851,851,91.0322706397716,34.59777907363253,C130996-A,632,S,De Hi In Na Po,{+3}(D8E+2)[4C4A],3
852,852,65.07212714539136,48.04287358891186,C782957-7,700,,Hi,{+0}(987-2)[D986],0
853,853,31.099313965583676,49.14442465550521,B633643-B,612,,Na Ni,{+1}(A57-3)[975D],1
854,854,67.01603182405145,51.782934521191514,A6659AB-C,400,,Hi,{+3}(888-1)[BC7B],3
855,855,-12.508614925336193,-89.15812824775283,B56A235-C,831,,Lo,{+1}(B11-3)[239F],1
856,856,60.86779131059408,34.820469538516384,D432876-8,331,,Na,{-2}(D74+1)[D623],-2
857,857,-94.91168531018369,9.963955261125811,B100310-8,502,,Lo Va,{-1}(720-3)[625A],-1
858,858,-32.88366914897778,-4.416037320109667,C000758-6,310,S,As Na Va,{-1}(668+4)[C652],-1
859,859,-58.77040220424168,3.9330674857170234,B777469-8,132,,Ni,{-1}(D32+5)[8366],-1
860,860,-2.0533509654097504,33.97501637643325,B758679-8,122,NS,Ag Ni,{+1}(E57-2)[A776],1
861,861,-89.00973354758044,-6.5908424065304505,B7A6645-6,432,,Fl Ni,{-1}(C50+2)[65A6],-1
862,862,4.947717401856377,-51.28684421417464,B593123-8,222,,Lo,{-1}(F00-2)[2156],-1
863,863,15.231485511228215,36.956538722560836,C000495-7,302,,As Ni Va,{-2}(734+0)[3237],-2
864,864,-16.090432939819443,98.44523017249031,E869874-3,722,,Ri,{-1}(57A+1)[8773],-1
865,865,-59.81238662473813,58.4120611190617,A553846-D,610,N,,{+2}(77C-1)[7A7E],2
866,866,-83.70644951266448,-33.114253386997675,D5865A7-6,102,,Ag Ni,{-2}(640+0)[8344],-2
867,867,-31.026299503414844,-3.06705240607843,C120125-B,703,,De Lo Po,{+0}(B00+0)[112D],0
868,868,-10.894281613124491,-6.533097238599583,C664551-6,100,,Ag Ni,{-1}(441-1)[4413],-1
869,869,-50.422672211691435,-31.495413047396404,C110620-7,700,S,Na Ni,{-2}(850-1)[6415],-2
870,870,-58.17242028702727,-59.96044763531933,A66498B-A,230,N,Hi,{+3}(A8D+4)[9C8E],3
871,871,38.61865134898397,-90.38365790170768,B779552-9,902,NS,Ni,{+1}(547-1)[8637],1
872,872,61.86137769654705,30.68226687214708,B554645-6,210,NS,Ag Ni,{+1}(857+1)[1748],1
873,873,-60.95492978224557,-21.74365289635791,B47A230-9,100,NS,Lo,{+1}(A11+2)[238B],1
874,874,-28.3665749794352,-27.455162925569976,A779400-9,531,,Ni,{+0}(931-1)[1449],0
875,875,-71.95184160323502,-49.25205274227484,D110335-4,403,,Lo,{-3}(520+1)[3145],-3
876,876,46.188818240234085,-66.29333275632109,B963100-A,410,,Lo,{+1}(401+1)[2269],1
877,877,-4.598884440745565,-60.300618612628675,C8AA366-B,501,S,Fl Lo,{+0}(720+2)[136C],0
878,878,41.36394662954037,69.41219242620116,B100123-D,112,,Lo Va,{+1}(C01+1)[12AA],1
879,879,-35.8863036791256,43.85714405586547,B556465-A,300,,Ni,{+1}(433-5)[755D],1
880,880,60.951030099359805,63.003505563938255,D327758-7,121,S,,{-2}(261+4)[757A],-2
881,881,-45.36152945211334,-78.83637324075545,E375567-2,602,,Ag Ni,{-2}(843+2)[4362],-2
882,882,57.97418404786661,-80.32937942232137,EEFA100-4,433,,Lo,{-3}(A00+3)[1134],-3
883,883,28.910564121916483,7.911880031052121,A9A9454-F,612,N,Fl Ni,{+1}(B36-4)[753L],1
884,884,86.48399465616576,-19.131662364364477,D254523-4,704,S,Ag Ni,{-2}(641-1)[2371],-2
885,885,-10.710231075288767,19.06753197993327,D7BA300-7,112,S,Fl Lo,{-3}(B20+3)[2136],-3
886,886,43.51889835327132,65.99118512948255,E566875-2,102,,Ri,{-1}(474-4)[8753],-1
887,887,77.65315750943623,-10.330875874290268,B8CA452-B,101,,Fl Ni,{+1}(533+4)[353A],1
888,888,-1.637277860013242,44.17015261318564,A8BA977-F,400,NS,Fl Hi In,{+5}(78B+1)[AE3G],5
889,889,30.695271491246444,-81.3730226846885,C203551-8,402,S,Ic Ni Va,{-2}(940-2)[4373],-2
890,890,-89.31156553166603,-32.06105576169942,E578231-5,302,,Lo,{-3}(B10+1)[1149],-3
891,891,-44.46233561325914,-19.341937248827712,B868543-8,312,,Ag Ni,{+0}(C42+0)[851B],0
892,892,4.947218004504372,-30.225363022819685,C4665AB-8,201,S,Ag Ni,{-1}(742+5)[4454],-1
893,893,95.79543087638652,-21.253440168696237,C541688-9,104,,Ni Po,{-1}(C54+0)[8537],-1
894,894,1.2209660002317824,-17.96846885705108,E625020-5,022,,,{-3}(800-4)[1111],-3
895,895,-31.031325267250807,40.01404312056849,C322510-8,512,S,Ni,{-2}(842+0)[3318],-2
896,896,10.176999502968066,-31.188031703638885,CAFA112-B,800,,Lo,{+0}(300+4)[114D],0
897,897,0.7619436284584502,31.430750269059192,B337524-9,931,,Ni,{+0}(646+3)[5565],0
898,898,-39.03836688974236,-28.246470885686193,X410796-3,734,,Na,{-2}(A64+2)[5563],-2
899,899,42.738898199558896,-49.72308435361163,A233435-C,102,,Ni,{+1}(A37-1)[351A],1
900,900,-91.26330829666867,-16.330469926114198,E537731-3,611,,,{-2}(362-2)[A515],-2
901,901,94.84613913794955,-22.835189302974413,X320999-0,532,,De Hi In Na Po,{+0}(786-2)[8911],0
902,902,25.294124646588223,25.207336112668234,C320986-7,124,S,De Hi In Na Po,{+1}(48A-4)[9A94],1
903,903,8.625969385032906,-28.51483361452045,C555303-4,233,,Lo,{-2}(620+1)[4132],-2
904,904,-15.981537207286479,-48.61575714205537,B42479A-7,102,,,{+0}(665+0)[6739],0
905,905,-13.074314349318716,66.90899634745115,C544411-8,501,S,Ni,{-2}(832+1)[1213],-2
906,906,-48.8611010438395,-62.275932255993126,E210320-7,102,,Lo,{-3}(820-2)[3155],-3
907,907,-8.91534361893469,-80.743435598078,B378720-B,211,,Ag,{+3}(C67-1)[9A4D],3
908,908,96.81299128607108,-15.23980510699079,C534864-A,402,,,{+1}(575+3)[699B],1
909,909,55.78877009898595,57.49932751678701,B66A630-A,502,,Ni Ri,{+2}(954+3)[5817],2
910,910,47.58349856904742,-62.72854834840507,E40079D-6,804,,Na Va,{-2}(766-5)[9575],-2
911,911,-79.26986229819408,-54.81134698435639,D447837-7,202,S,,{-2}(873+2)[8658],-2
912,912,51.0145079331245,45.25523887073757,B454543-6,420,,Ag Ni,{+0}(746-2)[4542],0
913,913,10.319120086908251,-22.800668288159898,C577587-8,602,,Ag Ni,{-1}(B44+1)[148A],-1
914,914,-33.54382148458874,91.406225466932,E455522-4,124,,Ag Ni,{-2}(A40+0)[4313],-2
915,915,31.47060399992274,-18.212662634950007,B884566-8,210,,Ag Ni,{+0}(742+0)[6548],0
916,916,-6.380530684108687,-3.1332140341798542,C598321-9,612,S,Lo,{-1}(A20+3)[123A],-1
917,917,-80.32818068570198,21.582238422191423,B730410-A,100,,De Ni Po,{+1}(635+1)[156A],1
918,918,75.29784295692087,-34.68745027817515,B475430-8,404,NS,Ni,{+0}(D34+2)[7449],0
919,919,39.17708083292282,-5.690885727049189,A210210-F,813,,Lo,{+1}(D11+3)[132F],1
920,920,-60.51574958725532,42.7877483461703,C764367-8,201,,Lo,{-2}(320+3)[1158],-2
921,921,-55.45054465097963,24.06300964496586,B000554-C,312,,As Ni Va,{+1}(B47-2)[464D],1
922,922,-5.825012411230612,36.484371878400346,C444310-7,432,,Lo,{-2}(A20+1)[1129],-2
923,923,83.46456441685626,-20.020575512748184,C876754-4,122,S,Ag,{+0}(56A+3)[9786],0
924,924,-57.76667259634796,18.009361760864316,D8A779A-7,734,,Fl,{-2}(465+3)[559A],-2
925,925,24.167593605852254,-89.97474365096964,E300869-8,603,,Na Va,{-2}(F76-4)[6645],-2
926,926,-73.87500679998087,13.279779901440802,E452625-3,802,,Ni,{-3}(951-1)[B336],-3
927,927,80.89341430029091,43.9232314440158,A304432-B,420,N,Ic Ni Va,{+1}(936+0)[354A],1
928,928,18.604134239376258,-41.94994989504155,X783366-2,402,,Lo,{-3}(620-1)[5133],-3
929,929,32.694928454971304,-22.53937478695707,B456444-A,502,NS,Ni,{+2}(633+1)[2638],2
930,930,-79.9047318163199,10.027219874039005,B578759-7,802,NS,Ag,{+2}(56D+0)[8969],2
931,931,49.03604893382738,-26.98563194229624,D7A9537-5,112,S,Fl Ni,{-3}(741-2)[8242],-3
932,932,-30.051847306548616,82.73884880579647,B889425-6,702,NS,Ni,{+0}(233-1)[5476],0
933,933,39.18834755609182,-89.22165283747287,A34769D-B,102,,Ni,{+1}(C53-2)[477B],1
934,934,-12.476359112823786,-36.51022296663309,C764665-3,202,,Ag Ni Ri,{+0}(B53-4)[6646],0
935,935,-45.85463976950477,83.58589658808022,A5447A9-8,502,NS,,{+1}(66A+2)[6818],1
936,936,38.2221802381469,-30.891388280273667,A677200-A,422,,Lo,{+1}(C11+1)[331F],1
937,937,45.08016312439764,-36.1720619465985,B565535-B,202,,Ag Ni,{+2}(945+1)[978A],2
938,938,58.474404923077316,34.747792770703725,C357345-9,312,S,Lo,{-1}(B20+1)[124B],-1
939,939,-0.127718004553512,4.90857355794212,C67A253-7,530,,Lo,{-2}(910-3)[1119],-2
940,940,42.886101591788076,-51.52108296841072,BBB8241-7,721,,Fl Lo,{-1}(510+0)[1148],-1
941,941,-39.83462681990903,-2.7653079827654636,B321523-B,624,,Ni Po,{+1}(J43-1)[565F],1
942,942,65.03719620405369,-15.61620237947623,E366410-2,602,,Ni,{-3}(932+0)[8156],-3
943,943,45.94775718830388,-55.985131859017365,B545502-9,622,,Ni,{+0}(D43+0)[4558],0
944,944,22.36258939704956,9.295779819443695,C459320-A,400,S,Lo,{+0}(520-2)[7317],0
945,945,-17.35179326544467,-34.39347961485959,A210243-B,403,NS,Lo,{+2}(C12-1)[446A],2
946,946,-25.419588967061824,-14.503653499509506,A366746-D,412,,Ag Ri,{+4}(A6A+0)[7BA9],4
947,947,24.041814663316053,85.22231500672106,B689966-9,331,,Hi,{+2}(B89-1)[8B5A],2
948,948,60.74515067291508,58.45224232547097,C943130-8,733,,Lo,{-2}(F00-1)[111A],-2
949,949,-14.137142972044403,-55.14392742621346,C120733-7,533,,De Na Po,{-1}(767+3)[6619],-1
950,950,-78.59012747362166,35.07619810031919,C6829B8-6,500,,Hi,{+0}(687+0)[C933],0
951,951,-30.386230478779062,70.48421569287027,X620263-0,402,,De Lo Po,{-3}(A10-1)[1114],-3
952,952,-89.44045568470295,8.648727247238375,E000246-7,211,,As Lo Va,{-3}(710+0)[1164],-3
953,953,-77.39161663074867,53.64675358838842,C998111-4,213,S,Lo,{-2}(700+1)[1174],-2
954,954,79.65051205557181,-24.175767238611613,C792669-3,730,,Ni,{-2}(851-3)[6453],-2
955,955,65.91193956448332,11.047826288598195,A412698-A,122,NS,Ic Na Ni,{+2}(A55+1)[383B],2
956,956,-74.30977441052755,37.63102155067022,B677730-7,132,,Ag,{+1}(469+0)[6896],1
957,957,63.345196457573124,-60.86622317193866,A9BA537-C,104,,Fl Ni,{+1}(947+5)[6678],1
958,958,-12.511470521996259,37.44029411144629,B766975-7,832,,Hi,{+1}(786+1)[6A3A],1
959,959,-44.22978552537273,2.9685176496627275,E325866-7,102,,,{-2}(874+1)[6628],-2
960,960,-75.2370498110307,-43.45254022939178,X777331-0,532,,Lo,{-3}(620-1)[3141],-3
961,961,50.61087403031823,52.0437710020681,XCBA250-6,301,,Fl Lo,{-3}(810+0)[1184],-3
962,962,-9.115531125057629,87.33587645494572,D777110-4,322,,Lo,{-3}(600-2)[1115],-3
963,963,43.64994195501906,13.822492811713127,C523988-6,612,,Hi In Na,{+1}(788+3)[7A77],1
964,964,17.861977153867926,20.1735361980397,A761156-C,203,,Lo,{+1}(A01+3)[2229],1
965,965,76.720658881293,21.890922135396607,B682124-9,302,NS,Lo,{+1}(401+2)[6285],1
966,966,-94.76869961589817,-19.634403664067257,C584646-7,300,,Ag Ni Ri,{+0}(451+1)[6657],0
967,967,-71.39287222740181,62.6753606935031,X310369-3,701,,Lo,{-3}(720+0)[4181],-3
968,968,-3.0428304952384577,48.75215613202393,E95159D-5,900,,Ni Po,{-3}(A40-4)[3267],-3
969,969,-13.159356792763411,-68.48368703741217,B483644-8,522,NS,Ni Ri,{+1}(856+2)[4779],1
970,970,21.828877474528486,0.3243773373356351,ABEA301-E,602,,Lo,{+1}(821-4)[246A],1
971,971,13.57884690996103,37.4023119363138,B565246-7,101,,Lo,{-1}(410-2)[2157],-1
972,972,-40.271593980802955,-67.76313781270693,D000563-7,220,,As Ni Va,{-3}(943-1)[3239],-3
973,973,-14.949109278725148,-45.03809419865481,A7336BA-B,202,,Na Ni,{+1}(952+2)[877D],1
974,974,-87.48671866550453,-8.432050585817219,B30346A-8,403,,Ic Ni Va,{-1}(533-1)[1378],-1
975,975,30.907452628053456,-89.01297160935722,C2029CA-6,814,S,Hi Ic In Na Va,{+1}(689+2)[8A78],1
976,976,38.41932537579693,-17.548809662674493,B54699A-B,113,,Hi In,{+4}(A89+1)[8D6C],4
977,977,-25.768684286413013,37.84617645353923,DDEA112-9,431,,Lo,{-2}(B00+1)[1138],-2
978,978,60.83384904844529,-2.779843848886676,A523886-E,601,NS,Na,{+3}(87B+1)[6B7F],3
979,979,22.683002868954706,94.52917910570513,X762677-1,102,,Ni Ri,{-2}(651-4)[4451],-2
980,980,93.77466075844241,1.6887109983172666,B301646-8,412,NS,Ic Na Ni Va,{+0}(D52-4)[5658],0
981,981,59.3564449552122,-31.718196472260885,D314541-7,802,S,Ic Ni,{-3}(741-2)[4238],-3
982,982,-85.2828904064548,-8.3339200406634,C8B6000-7,032,,Ba Fl,{-2}(600-3)[1111],-2
983,983,-30.29302645942813,-92.16538286845213,B130113-B,724,,De Lo Po,{+1}(D01-4)[624D],1
984,984,-42.806067068958,3.6612848118550367,D100323-8,100,,Lo Va,{-3}(420+0)[116B],-3
985,985,16.01471845660718,-6.3314624594573266,X00075A-3,122,,As Na Va,{-2}(B65-4)[6552],-2
986,986,-28.98581836212706,-5.361594947442083,B995544-6,732,,Ag Ni,{+0}(842+0)[4567],0
987,987,30.289979323919212,3.1074602662052753,D484643-2,101,S,Ag Ni Ri,{-1}(753+3)[7516],-1
988,988,-74.54627967783496,28.37125800530029,C6158BB-7,622,S,Ic,{-1}(473+0)[A776],-1
989,989,46.42677611931714,-38.20877770067528,C988333-4,801,S,Lo,{-2}(920+2)[3122],-2
990,990,90.75122961763269,-23.581949498305566,C100333-7,202,,Lo Va,{-2}(B20-2)[3167],-2
991,991,-11.233652176959996,-18.224506219879345,B9676A6-A,504,,Ag Ni Ri,{+3}(757+2)[7947],3
992,992,-11.707949297129595,-62.510142212244865,C100200-7,102,,Lo Va,{-2}(B10+1)[216B],-2
993,993,29.249854977225386,-81.64588803988472,A240132-B,600,N,De Lo Po,{+1}(901-2)[1227],1
994,994,64.28001588389253,8.250488343525575,C315899-A,102,,Ic,{+1}(778+1)[D937],1
995,995,-4.6275869271255266,66.28687873660736,C444576-5,300,,Ni,{-2}(642-1)[3368],-2
996,996,64.39630641831438,15.333819877147658,B79379D-A,101,,,{+2}(86A-1)[5917],2
997,997,-27.0732683399304,-49.01292814881071,C000237-5,601,S,As Lo Va,{-2}(710+1)[21A6],-2
998,998,30.518123086171457,-37.07474225588905,A1007BA-F,721,,Na Va,{+2}(96A+2)[897F],2
999,999,-59.98883945262059,70.73989696583527,B422566-8,320,NS,Ni,{+0}(742-2)[1515],0
1000,1000,42.42216261720684,31.749759666033263,C77557A-8,500,S,Ag Ni,{-1}(340+0)[348A],-1
1001,1001,57.28357319311523,66.9676271656928,B278657-9,613,,Ag Ni,{+1}(757+0)[6756],1
1002,1002,55.8143029177107,-15.70687333461629,B150223-A,823,,De Lo Po,{+1}(D11-4)[1347],1
1003,1003,0.5382730347957887,-40.66687909948754,A520955-D,510,,De Hi In Na Po,{+4}(98G-4)[8D4B],4
1004,1004,-17.458714015808276,22.02766230600972,C553563-8,702,S,Ni,{-2}(740+0)[7327],-2
1005,1005,87.88780535474872,-13.493026999457625,A230410-E,522,,De Ni Po,{+1}(B37+1)[455A],1
1006,1006,48.10368945312342,-26.604424471619037,E000622-5,222,,As Na Ni Va,{-3}(853+0)[7377],-3
1007,1007,5.111258076158576,-87.81873208200199,E110641-5,302,,Na Ni,{-3}(750-1)[4363],-3
1008,1008,-44.94918977546032,-56.24982121753597,C59487C-7,421,,,{-1}(478+1)[5748],-1
1009,1009,-97.28653690360396,10.544529021418114,D363699-5,802,,Ni Ri,{-2}(551-3)[7446],-2
1010,1010,56.63134755018273,35.925285737917804,A42076A-B,710,N,De Na Po,{+2}(966+1)[596B],2
1011,1011,8.682107518732707,72.34792419274794,E313672-6,602,,Ic Na Ni,{-3}(550+3)[6367],-3
1012,1012,-8.6424017163643,31.948728354346766,A46777A-A,300,N,Ag Ri,{+4}(36D+1)[3B19],4
1013,1013,-6.387083372399638,62.91270491194096,A642536-9,403,,Ni,{+0}(A41+0)[2576],0
1014,1014,17.36188183363283,29.195931860419645,A983205-9,100,N,Lo,{+0}(610+0)[5219],0
1015,1015,-61.66389106370911,-52.21601958181073,C6208D9-5,103,,De Na Po,{-1}(575+3)[7746],-1
1016,1016,29.991557873561405,-27.57494150474773,C8AA336-7,612,S,Fl Lo,{-2}(720-1)[216A],-2
1017,1017,63.5995084200881,0.2473585094434405,B754002-9,002,NS,,{+1}(900-2)[1111],1
1018,1018,-33.57393143092662,-72.757577658031,B666634-5,632,NS,Ag Ni Ri,{+2}(957-5)[8854],2
1019,1019,51.759632864750806,3.328049342623518,A502000-9,022,,Ba Ic Va,{+0}(700-4)[1111],0
1020,1020,48.62060073639513,-75.67249995743477,A647556-B,703,N,Ni,{+1}(B43+1)[66AA],1
1021,1021,-94.71681294778165,-21.96960075960115,E120955-9,132,,De Hi In Na Po,{+1}(A8A-4)[9A25],1
1022,1022,51.94296185640741,-78.25771092563605,E555200-5,210,,Lo,{-3}(910-3)[1177],-3
1023,1023,68.4623475041216,42.789635539900026,A77A664-C,503,NS,Ni,{+2}(855+2)[984B],2
1024,1024,-14.684093581545898,-40.667911211662066,A000772-D,322,NS,As Na Va,{+3}(D6B+2)[8A2G],3
1025,1025,-56.69568261745408,4.447649491656924,C322788-9,304,,Na,{+0}(D6A+1)[775B],0
1026,1026,31.592479036888776,50.79361857962197,B555885-9,302,,,{+1}(B79+1)[7949],1
1027,1027,9.163192555396105,20.941327219450102,B8557CC-6,204,,Ag,{+1}(465+0)[3886],1
1028,1028,41.517542773624626,36.726757590787095,C698323-6,432,S,Lo,{-2}(320+0)[5179],-2
1029,1029,5.166662262809574,78.76714598525186,C410988-7,313,S,Hi In Na,{+1}(98C+3)[9A37],1
1030,1030,17.40522261494817,-45.94248792849853,E780661-3,400,,De Ni Ri,{-2}(950+3)[3431],-2
1031,1031,36.4548317166127,69.39794155533552,D244953-6,200,S,Hi In,{+0}(A86+0)[C935],0
1032,1032,-94.75385809669883,-7.793422509271841,E2029A8-6,330,,Hi Ic In Na Va,{+0}(883-1)[A968],0
1033,1033,-18.22997575851437,38.48836765191732,B984665-8,412,,Ag Ni Ri,{+1}(652-2)[3759],1
1034,1034,8.800854050460805,41.02783546288589,X865402-0,302,,Ni,{-3}(530+3)[1181],-3
1035,1035,55.99168126362011,-65.56874927601486,B653376-7,630,,Lo,{-1}(420-3)[1218],-1
1036,1036,-7.517643305955213,39.85952282088756,C201331-7,230,,Ic Lo Va,{-2}(920-4)[2125],-2
1037,1037,-4.185067524614028,-73.07198047086123,D785BBE-3,102,S,Hi,{-1}(3A8+2)[9A44],-1
1038,1038,-46.580190790728636,34.51167059882678,C657203-6,332,S,Lo,{-2}(810-1)[1153],-2
1039,1039,64.43849920656749,-61.29483891965579,B13067A-9,311,NS,De Na Ni Po,{+1}(552-5)[7718],1
1040,1040,13.629565115691133,44.24613597045468,A557651-D,610,,Ag Ni,{+2}(956+5)[787J],2
1041,1041,3.958290498228756,-50.852369422469515,B00079A-C,102,,As Na Va,{+2}(968+2)[798B],2
1042,1042,84.09698989166694,5.28545021867306,D385543-2,713,S,Ag Ni,{-2}(A44-1)[5361],-2
1043,1043,24.592474045036596,77.51672902508491,D341310-2,320,,Lo Po,{-3}(620+1)[3171],-3
1044,1044,-5.561848127980373,42.06506760441111,E652677-1,822,,Ni,{-3}(750-4)[6383],-3
1045,1045,82.38333037457713,8.645983930143997,B335252-A,503,,Lo,{+1}(811+2)[734B],1
1046,1046,50.03662391650394,64.54061996614821,D596577-4,413,,Ag Ni,{-2}(640-4)[4312],-2
1047,1047,-26.659423134182813,59.04669241282532,D758543-1,830,,Ag Ni,{-2}(A40-1)[9335],-2
1048,1048,-97.19965385553391,-0.29098359205861346,X654203-0,402,,Lo,{-3}(C10+0)[5171],-3
1049,1049,-77.49123502820032,26.32381197480582,C686867-3,500,S,Ri,{+0}(575-4)[B822],0
1050,1050,61.25115715207925,-41.743877066065195,B56A354-C,233,,Lo,{+1}(G21+2)[244G],1
1051,1051,-6.155697404640659,-40.471740148549685,C897624-6,120,S,Ag Ni,{-1}(651+1)[2555],-1
1052,1052,7.772627283215883,87.92084052318441,C3247AE-A,103,,,{+1}(C6B+4)[484A],1
1053,1053,-7.370092848913479,-9.00838665765038,B652442-5,424,NS,Ni,{+0}(935+0)[749A],0
1054,1054,54.93569577754549,22.548292770082078,A11099C-D,113,,Hi In Na,{+4}(A8A-2)[9D4F],4
1055,1055,67.0178746753321,44.32759543600715,B664100-A,310,,Lo,{+1}(401+0)[1256],1
1056,1056,83.83826261144547,50.008703861029026,C379422-5,500,,Ni,{-2}(831+3)[1265],-2
1057,1057,37.513153372436506,-51.776397230951154,C304645-6,702,S,Ic Ni Va,{-2}(850-1)[5458],-2
1058,1058,91.06765745606064,33.47068031085092,E565457-7,700,,Ni,{-3}(930-1)[6144],-3
1059,1059,52.27018611104843,-0.9804742851812209,A67A894-9,900,,,{+1}(57A+3)[C977],1
1060,1060,96.81484749681822,22.239211207093422,C160A88-8,311,,De Hi,{+0}(C9A+2)[BA35],0
1061,1061,-4.663097428138641,-85.07241111323222,A8AA100-B,821,N,Fl Lo,{+1}(601+0)[1246],1
1062,1062,-4.6571449762952355,72.39596495845895,C200778-8,802,,Na Va,{-1}(B68-1)[7667],-1
